UNIX time 	 sensor 	 watts
1340214026 	2 	00001
1340214026 	0 	00103
1340214027 	1 	00000
1340214032 	2 	00001
1340214032 	0 	00102
1340214033 	1 	00000
1340214038 	2 	00001
1340214039 	0 	00103
1340214040 	1 	00000
1340214045 	0 	00101
1340214046 	1 	00000
1340214050 	2 	00000
1340214051 	0 	00101
1340214052 	1 	00000
1340214056 	2 	00000
1340214057 	0 	00102
1340214062 	2 	00000
1340214063 	0 	00102
1340214064 	1 	00000
1340214068 	2 	00000
1340214069 	0 	00102
1340214070 	1 	00000
1340214074 	2 	00000
1340214076 	0 	00102
1340214076 	1 	00000
1340214081 	2 	00000
1340214082 	1 	00000
1340214087 	2 	00001
1340214088 	0 	00101
1340214088 	1 	00000
1340214093 	2 	00000
1340214094 	0 	00102
1340214095 	1 	00000
1340214099 	2 	00001
1340214100 	0 	00102
1340214101 	1 	00000
1340214105 	2 	00001
1340214106 	0 	00103
1340214107 	1 	00000
1340214111 	2 	00000
1340214112 	0 	00101
1340214113 	1 	00000
1340214117 	2 	00001
1340214119 	0 	00102
1340214119 	1 	00000
1340214123 	2 	00000
1340214125 	0 	00102
1340214125 	1 	00000
1340214130 	2 	00001
1340214131 	0 	00102
1340214131 	1 	00000
1340214136 	2 	00001
1340214137 	0 	00103
1340214138 	1 	00000
1340214142 	2 	00000
1340214143 	0 	00102
1340214144 	1 	00000
1340214148 	2 	00000
1340214149 	0 	00102
1340214150 	1 	00000
1340214154 	2 	00001
1340214155 	0 	00102
1340214156 	1 	00000
1340214160 	2 	00000
1340214161 	0 	00102
1340214162 	1 	00000
1340214166 	2 	00001
1340214168 	0 	00102
1340214168 	1 	00000
1340214172 	2 	00000
1340214174 	0 	00102
1340214174 	1 	00000
1340214179 	2 	00000
1340214180 	0 	00102
1340214185 	2 	00000
1340214186 	1 	00000
1340214186 	0 	00102
1340214191 	2 	00000
1340214192 	1 	00000
1340214192 	0 	00102
1340214198 	1 	00000
1340214199 	0 	00103
1340214203 	2 	00000
1340214205 	1 	00000
1340214205 	0 	00103
1340214209 	2 	00001
1340214211 	1 	00000
1340214211 	0 	00103
1340214215 	2 	00000
1340214217 	1 	00000
1340214217 	0 	00103
1340214223 	1 	00000
1340214223 	0 	00102
1340214227 	2 	00000
1340214229 	1 	00000
1340214230 	0 	00103
1340214234 	2 	00001
1340214235 	1 	00000
1340214236 	0 	00103
1340214240 	2 	00001
1340214241 	1 	00000
1340214242 	0 	00102
1340214246 	2 	00000
1340214247 	1 	00000
1340214248 	0 	00102
1340214252 	2 	00001
1340214253 	1 	00000
1340214254 	0 	00102
1340214258 	2 	00001
1340214259 	1 	00000
1340214261 	0 	00102
1340214264 	2 	00001
1340214266 	1 	00000
1340214267 	0 	00102
1340214270 	2 	00000
1340214272 	1 	00000
1340214273 	0 	00129
1340214276 	2 	00001
1340214278 	1 	00000
1340214279 	0 	00129
1340214283 	2 	00000
1340214284 	1 	00000
1340214285 	0 	00128
1340214289 	2 	00001
1340214290 	1 	00000
1340214295 	2 	00000
1340214296 	1 	00000
1340214298 	0 	00129
1340214301 	2 	00000
1340214302 	1 	00000
1340214304 	0 	00130
1340214307 	2 	00000
1340214308 	1 	00000
1340214310 	0 	00131
1340214313 	2 	00001
1340214314 	1 	00000
1340214316 	0 	00131
1340214319 	2 	00000
1340214321 	1 	00000
1340214322 	0 	00131
1340214325 	2 	00000
1340214327 	1 	00000
1340214328 	0 	00131
1340214332 	2 	00000
1340214333 	1 	00000
1340214338 	2 	00000
1340214339 	1 	00000
1340214341 	0 	00131
1340214344 	2 	00000
1340214345 	1 	00000
1340214347 	0 	00131
1340214350 	2 	00000
1340214351 	1 	00000
1340214353 	0 	00131
1340214356 	2 	00000
1340214357 	1 	00000
1340214359 	0 	00131
1340214362 	2 	00000
1340214365 	0 	00131
1340214368 	2 	00000
1340214369 	1 	00000
1340214371 	0 	00132
1340214374 	2 	00000
1340214376 	1 	00000
1340214378 	0 	00131
1340214380 	2 	00001
1340214382 	1 	00000
1340214384 	0 	00101
1340214387 	2 	00000
1340214388 	1 	00000
1340214390 	0 	00102
1340214393 	2 	00000
1340214394 	1 	00000
1340214396 	0 	00102
1340214400 	1 	00000
1340214402 	0 	00102
1340214405 	2 	00000
1340214406 	1 	00000
1340214408 	0 	00102
1340214411 	2 	00001
1340214412 	1 	00000
1340214414 	0 	00102
1340214417 	2 	00001
1340214421 	0 	00102
1340214423 	2 	00000
1340214424 	1 	00000
1340214427 	0 	00102
1340214429 	2 	00001
1340214431 	1 	00000
1340214436 	2 	00001
1340214437 	1 	00000
1340214439 	0 	00102
1340214442 	2 	00000
1340214443 	1 	00000
1340214445 	0 	00102
1340214448 	2 	00000
1340214449 	1 	00000
1340214452 	0 	00102
1340214454 	2 	00000
1340214455 	1 	00000
1340214458 	0 	00102
1340214460 	2 	00001
1340214461 	1 	00000
1340214464 	0 	00102
1340214466 	2 	00000
1340214467 	1 	00000
1340214470 	0 	00102
1340214472 	2 	00001
1340214476 	0 	00102
1340214478 	2 	00000
1340214479 	1 	00000
1340214482 	0 	00102
1340214485 	2 	00001
1340214486 	1 	00000
1340214489 	0 	00173
1340214491 	2 	00094
1340214492 	1 	00000
1340214495 	0 	00170
1340214497 	2 	00090
1340214498 	1 	00000
1340214503 	2 	00090
1340214504 	1 	00000
1340214507 	0 	00166
1340214509 	2 	00089
1340214510 	1 	00000
1340214513 	0 	00166
1340214515 	2 	00088
1340214516 	1 	00000
1340214519 	0 	00167
1340214521 	2 	00089
1340214522 	1 	00000
1340214526 	0 	00169
1340214527 	2 	00089
1340214532 	0 	00167
1340214533 	2 	00089
1340214534 	1 	00000
1340214538 	0 	00166
1340214540 	2 	00088
1340214541 	1 	00000
1340214544 	0 	00163
1340214546 	2 	00083
1340214547 	1 	00000
1340214551 	0 	00159
1340214552 	2 	00080
1340214553 	1 	00000
1340214557 	0 	00157
1340214558 	2 	00079
1340214559 	1 	00000
1340214563 	0 	00157
1340214564 	2 	00078
1340214565 	1 	00000
1340214569 	0 	00156
1340214570 	2 	00077
1340214571 	1 	00000
1340214575 	0 	00156
1340214577 	1 	00000
1340214582 	0 	00156
1340214582 	2 	00077
1340214588 	0 	00155
1340214589 	2 	00078
1340214589 	1 	00000
1340214594 	0 	00159
1340214595 	2 	00080
1340214596 	1 	00000
1340214600 	0 	00157
1340214602 	1 	00000
1340214606 	0 	00159
1340214607 	2 	00080
1340214608 	1 	00000
1340214613 	0 	00159
1340214613 	2 	00080
1340214614 	1 	00000
1340214619 	2 	00081
1340214620 	1 	00000
1340214625 	0 	00159
1340214626 	2 	00081
1340214626 	1 	00000
1340214631 	0 	00160
1340214632 	2 	00081
1340214632 	1 	00000
1340214637 	0 	00159
1340214638 	2 	00081
1340214644 	0 	00161
1340214644 	1 	00000
1340214650 	2 	00081
1340214650 	0 	00159
1340214651 	1 	00000
1340214656 	2 	00081
1340214656 	0 	00159
1340214657 	1 	00000
1340214662 	2 	00082
1340214663 	1 	00000
1340214668 	2 	00081
1340214669 	0 	00159
1340214669 	1 	00000
1340214674 	2 	00082
1340214675 	0 	00161
1340214675 	1 	00000
1340214680 	2 	00083
1340214681 	0 	00159
1340214682 	1 	00000
1340214687 	2 	00082
1340214687 	0 	00196
1340214693 	2 	00082
1340214699 	2 	00083
1340214699 	1 	00000
1340214700 	0 	00196
1340214705 	2 	00082
1340214706 	1 	00000
1340214706 	0 	00197
1340214711 	2 	00083
1340214712 	1 	00000
1340214712 	0 	00199
1340214717 	2 	00083
1340214718 	1 	00000
1340214718 	0 	00199
1340214723 	2 	00083
1340214724 	1 	00000
1340214724 	0 	00198
1340214729 	2 	00083
1340214730 	1 	00000
1340214731 	0 	00197
1340214735 	2 	00083
1340214736 	1 	00000
1340214737 	0 	00199
1340214742 	2 	00083
1340214742 	1 	00000
1340214748 	2 	00084
1340214749 	0 	00199
1340214754 	2 	00083
1340214754 	1 	00000
1340214755 	0 	00200
1340214760 	2 	00084
1340214761 	1 	00000
1340214761 	0 	00201
1340214766 	2 	00083
1340214767 	1 	00000
1340214767 	0 	00205
1340214772 	2 	00084
1340214773 	1 	00000
1340214773 	0 	00199
1340214779 	1 	00000
1340214780 	0 	00200
1340214784 	2 	00084
1340214785 	1 	00000
1340214791 	2 	00083
1340214791 	1 	00000
1340214792 	0 	00197
1340214797 	2 	00083
1340214797 	1 	00000
1340214798 	0 	00161
1340214804 	0 	00162
1340214809 	2 	00084
1340214809 	1 	00000
1340214810 	0 	00161
1340214815 	2 	00083
1340214816 	1 	00000
1340214817 	0 	00161
1340214821 	2 	00084
1340214822 	1 	00000
1340214823 	0 	00160
1340214827 	2 	00083
1340214828 	1 	00000
1340214829 	0 	00161
1340214833 	2 	00083
1340214834 	1 	00000
1340214835 	0 	00164
1340214840 	2 	00083
1340214840 	1 	00000
1340214841 	0 	00161
1340214846 	2 	00083
1340214846 	1 	00000
1340214848 	0 	00160
1340214852 	2 	00083
1340214852 	1 	00000
1340214854 	0 	00162
1340214858 	2 	00084
1340214860 	0 	00163
1340214864 	2 	00083
1340214864 	1 	00000
1340214866 	0 	00161
1340214870 	2 	00083
1340214871 	1 	00000
1340214876 	2 	00082
1340214877 	1 	00000
1340214879 	0 	00162
1340214882 	2 	00083
1340214883 	1 	00000
1340214884 	0 	00160
1340214888 	2 	00082
1340214889 	1 	00000
1340214891 	0 	00161
1340214895 	2 	00083
1340214895 	1 	00000
1340214897 	0 	00162
1340214901 	2 	00082
1340214901 	1 	00000
1340214903 	0 	00160
1340214907 	2 	00083
1340214907 	1 	00000
1340214909 	0 	00161
1340214913 	2 	00083
1340214916 	0 	00160
1340214919 	2 	00083
1340214919 	1 	00000
1340214922 	0 	00162
1340214925 	2 	00083
1340214925 	1 	00000
1340214928 	0 	00161
1340214931 	2 	00082
1340214932 	1 	00000
1340214934 	0 	00159
1340214937 	2 	00083
1340214938 	1 	00000
1340214940 	0 	00162
1340214944 	2 	00083
1340214944 	1 	00000
1340214946 	0 	00160
1340214950 	2 	00082
1340214950 	1 	00000
1340214953 	0 	00159
1340214956 	1 	00000
1340214962 	2 	00082
1340214962 	1 	00000
1340214965 	0 	00160
1340214968 	2 	00081
1340214971 	0 	00159
1340214974 	2 	00082
1340214974 	1 	00000
1340214977 	0 	00160
1340214980 	1 	00000
1340214984 	0 	00159
1340214986 	2 	00082
1340214987 	1 	00000
1340214990 	0 	00160
1340214993 	2 	00081
1340214993 	1 	00000
1340214996 	0 	00159
1340214999 	2 	00081
1340214999 	1 	00000
1340215002 	0 	00159
1340215005 	2 	00080
1340215005 	1 	00000
1340215008 	0 	00160
1340215011 	2 	00081
1340215011 	1 	00000
1340215014 	0 	00159
1340215017 	2 	00081
1340215017 	1 	00000
1340215021 	0 	00160
1340215023 	2 	00080
1340215027 	0 	00158
1340215029 	2 	00081
1340215029 	1 	00000
1340215033 	0 	00161
1340215035 	2 	00080
1340215035 	1 	00000
1340215039 	0 	00158
1340215041 	2 	00081
1340215042 	1 	00000
1340215045 	0 	00160
1340215048 	2 	00081
1340215048 	1 	00000
1340215051 	0 	00159
1340215054 	2 	00081
1340215054 	1 	00000
1340215058 	0 	00158
1340215060 	2 	00080
1340215060 	1 	00000
1340215064 	0 	00196
1340215066 	2 	00081
1340215066 	1 	00000
1340215070 	0 	00194
1340215072 	2 	00080
1340215072 	1 	00000
1340215076 	0 	00196
1340215078 	2 	00080
1340215078 	1 	00000
1340215083 	0 	00195
1340215084 	1 	00000
1340215089 	0 	00195
1340215095 	0 	00196
1340215101 	0 	00195
1340215103 	1 	00000
1340215107 	0 	00196
1340215109 	1 	00000
1340215113 	0 	00195
1340215115 	1 	00000
1340215119 	0 	00196
1340215121 	1 	00000
1340215126 	0 	00195
1340215127 	1 	00000
1340215132 	0 	00197
1340215133 	1 	00000
1340215133 	2 	00080
1340215138 	0 	00195
1340215139 	1 	00000
1340215139 	2 	00080
1340215144 	0 	00197
1340215145 	1 	00000
1340215146 	2 	00080
1340215150 	0 	00195
1340215152 	1 	00000
1340215152 	2 	00080
1340215156 	0 	00197
1340215158 	1 	00000
1340215163 	0 	00197
1340215164 	1 	00000
1340215164 	2 	00080
1340215170 	1 	00000
1340215170 	2 	00080
1340215175 	0 	00197
1340215176 	1 	00000
1340215176 	2 	00081
1340215181 	0 	00194
1340215182 	1 	00000
1340215187 	0 	00196
1340215188 	1 	00000
1340215193 	0 	00195
1340215194 	1 	00000
1340215194 	2 	00081
1340215200 	0 	00195
1340215200 	1 	00000
1340215201 	2 	00081
1340215206 	0 	00195
1340215207 	1 	00000
1340215207 	2 	00081
1340215212 	0 	00194
1340215213 	1 	00000
1340215213 	2 	00080
1340215218 	0 	00195
1340215219 	1 	00000
1340215219 	2 	00080
1340215224 	0 	00194
1340215225 	1 	00000
1340215225 	2 	00081
1340215230 	0 	00159
1340215231 	1 	00000
1340215231 	2 	00081
1340215236 	0 	00159
1340215237 	1 	00000
1340215237 	2 	00080
1340215243 	0 	00159
1340215243 	1 	00000
1340215243 	2 	00080
1340215249 	0 	00158
1340215249 	1 	00000
1340215250 	2 	00081
1340215255 	0 	00160
1340215256 	1 	00000
1340215256 	2 	00081
1340215261 	0 	00158
1340215262 	1 	00000
1340215267 	0 	00159
1340215268 	1 	00000
1340215274 	0 	00157
1340215274 	1 	00000
1340215280 	0 	00160
1340215281 	2 	00080
1340215286 	2 	00080
1340215292 	1 	00000
1340215292 	0 	00159
1340215293 	2 	00081
1340215298 	1 	00000
1340215298 	0 	00160
1340215299 	2 	00081
1340215304 	1 	00000
1340215310 	1 	00000
1340215311 	2 	00080
1340215311 	0 	00160
1340215317 	1 	00000
1340215317 	2 	00081
1340215317 	0 	00159
1340215323 	1 	00000
1340215323 	0 	00160
1340215329 	1 	00000
1340215329 	2 	00081
1340215329 	0 	00158
1340215335 	1 	00000
1340215335 	2 	00081
1340215341 	1 	00000
1340215341 	2 	00081
1340215342 	0 	00159
1340215347 	1 	00000
1340215348 	2 	00081
1340215348 	0 	00159
1340215353 	1 	00000
1340215354 	2 	00081
1340215354 	0 	00159
1340215359 	1 	00000
1340215360 	0 	00159
1340215365 	1 	00000
1340215366 	2 	00081
1340215367 	0 	00158
1340215372 	1 	00000
1340215372 	2 	00080
1340215373 	0 	00160
1340215378 	1 	00000
1340215378 	2 	00097
1340215384 	1 	00000
1340215384 	2 	00097
1340215385 	0 	00175
1340215390 	1 	00000
1340215390 	2 	00097
1340215391 	0 	00211
1340215396 	1 	00000
1340215396 	2 	00096
1340215397 	0 	00212
1340215402 	1 	00000
1340215403 	2 	00097
1340215404 	0 	00211
1340215408 	1 	00000
1340215409 	2 	00097
1340215410 	0 	00211
1340215414 	1 	00000
1340215415 	2 	00081
1340215416 	0 	00196
1340215420 	1 	00000
1340215421 	2 	00082
1340215422 	0 	00195
1340215427 	1 	00000
1340215427 	2 	00082
1340215428 	0 	00196
1340215433 	1 	00000
1340215433 	2 	00082
1340215435 	0 	00197
1340215439 	1 	00000
1340215439 	2 	00082
1340215441 	0 	00197
1340215445 	1 	00000
1340215445 	2 	00082
1340215447 	0 	00197
1340215452 	1 	00000
1340215453 	0 	00196
1340215457 	1 	00000
1340215458 	2 	00081
1340215463 	1 	00000
1340215464 	2 	00082
1340215469 	1 	00000
1340215470 	2 	00081
1340215471 	0 	00198
1340215475 	1 	00000
1340215476 	2 	00082
1340215478 	0 	00197
1340215482 	1 	00000
1340215482 	2 	00082
1340215484 	0 	00196
1340215488 	1 	00000
1340215490 	0 	00197
1340215494 	1 	00000
1340215494 	2 	00082
1340215496 	0 	00196
1340215500 	1 	00000
1340215501 	2 	00082
1340215503 	0 	00197
1340215506 	1 	00000
1340215507 	2 	00082
1340215509 	0 	00195
1340215512 	1 	00000
1340215513 	2 	00082
1340215515 	0 	00197
1340215518 	1 	00000
1340215519 	2 	00082
1340215521 	0 	00195
1340215524 	1 	00000
1340215525 	2 	00081
1340215527 	0 	00196
1340215530 	1 	00000
1340215531 	2 	00081
1340215533 	0 	00195
1340215537 	1 	00000
1340215540 	0 	00196
1340215543 	1 	00000
1340215543 	2 	00082
1340215549 	1 	00000
1340215549 	2 	00080
1340215552 	0 	00195
1340215555 	1 	00000
1340215556 	2 	00081
1340215558 	0 	00197
1340215561 	1 	00000
1340215564 	0 	00195
1340215567 	1 	00000
1340215568 	2 	00081
1340215570 	0 	00196
1340215573 	1 	00000
1340215574 	2 	00081
1340215576 	0 	00195
1340215579 	1 	00000
1340215580 	2 	00081
1340215583 	0 	00195
1340215585 	1 	00000
1340215586 	2 	00081
1340215592 	1 	00000
1340215592 	2 	00081
1340215595 	0 	00196
1340215598 	1 	00000
1340215598 	2 	00081
1340215601 	0 	00194
1340215604 	1 	00000
1340215605 	2 	00081
1340215607 	0 	00195
1340215610 	1 	00000
1340215611 	2 	00081
1340215614 	0 	00194
1340215616 	1 	00000
1340215617 	2 	00081
1340215620 	0 	00196
1340215622 	1 	00000
1340215623 	2 	00081
1340215626 	0 	00194
1340215628 	1 	00000
1340215629 	2 	00081
1340215632 	0 	00195
1340215634 	1 	00000
1340215635 	2 	00080
1340215638 	0 	00201
1340215640 	1 	00000
1340215641 	2 	00080
1340215644 	0 	00202
1340215647 	1 	00000
1340215647 	2 	00081
1340215651 	0 	00202
1340215653 	1 	00000
1340215654 	2 	00082
1340215657 	0 	00196
1340215659 	1 	00000
1340215660 	2 	00081
1340215663 	0 	00197
1340215665 	1 	00000
1340215666 	2 	00082
1340215669 	0 	00197
1340215671 	1 	00000
1340215672 	2 	00083
1340215677 	1 	00000
1340215678 	2 	00083
1340215681 	0 	00199
1340215684 	2 	00085
1340215688 	0 	00199
1340215689 	1 	00000
1340215690 	2 	00085
1340215694 	0 	00198
1340215695 	1 	00000
1340215696 	2 	00085
1340215700 	0 	00200
1340215702 	1 	00000
1340215702 	2 	00085
1340215706 	0 	00200
1340215708 	1 	00000
1340215709 	2 	00085
1340215712 	0 	00202
1340215714 	1 	00000
1340215715 	2 	00086
1340215718 	0 	00202
1340215720 	1 	00000
1340215721 	2 	00086
1340215726 	1 	00000
1340215727 	2 	00085
1340215731 	0 	00200
1340215732 	1 	00000
1340215733 	2 	00085
1340215738 	1 	00000
1340215743 	0 	00200
1340215744 	1 	00000
1340215745 	2 	00085
1340215750 	0 	00199
1340215750 	1 	00000
1340215751 	2 	00086
1340215757 	1 	00000
1340215758 	2 	00086
1340215762 	0 	00200
1340215765 	1 	00000
1340215768 	0 	00198
1340215769 	1 	00000
1340215770 	2 	00085
1340215774 	0 	00198
1340215775 	1 	00000
1340215776 	2 	00085
1340215781 	0 	00199
1340215781 	1 	00000
1340215782 	2 	00085
1340215787 	0 	00200
1340215787 	1 	00000
1340215788 	2 	00086
1340215793 	0 	00199
1340215793 	1 	00000
1340215794 	2 	00086
1340215799 	0 	00207
1340215800 	1 	00000
1340215800 	2 	00086
1340215805 	0 	00209
1340215806 	1 	00000
1340215807 	2 	00085
1340215811 	0 	00209
1340215812 	1 	00000
1340215813 	2 	00085
1340215817 	0 	00206
1340215818 	1 	00000
1340215819 	2 	00085
1340215824 	0 	00201
1340215824 	1 	00000
1340215825 	2 	00085
1340215830 	0 	00206
1340215831 	2 	00084
1340215837 	2 	00084
1340215842 	0 	00208
1340215843 	1 	00000
1340215843 	2 	00084
1340215848 	0 	00767
1340215849 	1 	00000
1340215849 	2 	00084
1340215854 	0 	00205
1340215855 	1 	00000
1340215856 	2 	00083
1340215860 	0 	00205
1340215862 	2 	00083
1340215866 	1 	00000
1340215867 	0 	00465
1340215868 	2 	00084
1340215873 	1 	00000
1340215873 	0 	00208
1340215874 	2 	00084
1340215879 	1 	00000
1340215879 	0 	00208
1340215880 	2 	00083
1340215885 	1 	00000
1340215886 	2 	00083
1340215891 	1 	00000
1340215891 	0 	00205
1340215892 	2 	00083
1340215897 	1 	00000
1340215897 	0 	00206
1340215898 	2 	00082
1340215903 	1 	00000
1340215903 	0 	00616
1340215904 	2 	00082
1340215909 	1 	00000
1340215910 	0 	00204
1340215911 	2 	00081
1340215915 	1 	00000
1340215916 	0 	00206
1340215921 	1 	00000
1340215922 	0 	00947
1340215923 	2 	00082
1340215928 	1 	00000
1340215928 	0 	00205
1340215929 	2 	00082
1340215934 	1 	00000
1340215934 	0 	00204
1340215935 	2 	00082
1340215940 	1 	00000
1340215941 	0 	00927
1340215946 	1 	00000
1340215947 	0 	00204
1340215947 	2 	00082
1340215952 	1 	00000
1340215953 	0 	00951
1340215954 	2 	00082
1340215958 	1 	00000
1340215959 	0 	00199
1340215960 	2 	00082
1340215964 	1 	00000
1340215965 	0 	00205
1340215966 	2 	00081
1340215970 	1 	00000
1340215971 	0 	00205
1340215972 	2 	00082
1340215976 	1 	00000
1340215977 	0 	01031
1340215978 	2 	00081
1340215983 	1 	00000
1340215984 	0 	00197
1340215985 	2 	00082
1340215989 	1 	00000
1340215990 	2 	00080
1340215995 	1 	00000
1340215996 	0 	00197
1340215997 	2 	00080
1340216001 	1 	00000
1340216007 	1 	00000
1340216009 	2 	00080
1340216009 	0 	00709
1340216013 	1 	00000
1340216015 	2 	00080
1340216019 	1 	00000
1340216021 	2 	00081
1340216021 	0 	00198
1340216025 	1 	00000
1340216027 	2 	00080
1340216028 	0 	02048
1340216031 	1 	00000
1340216033 	2 	00080
1340216035 	0 	02767
1340216038 	1 	00000
1340216039 	2 	00081
1340216041 	0 	02515
1340216044 	1 	00000
1340216045 	2 	00079
1340216047 	0 	02063
1340216050 	1 	00000
1340216051 	2 	00080
1340216054 	0 	01951
1340216056 	1 	00000
1340216057 	2 	00080
1340216061 	0 	02576
1340216062 	1 	00000
1340216064 	2 	00079
1340216068 	1 	00000
1340216070 	2 	00080
1340216074 	0 	02609
1340216074 	1 	00000
1340216076 	2 	00080
1340216080 	0 	01941
1340216081 	1 	00000
1340216082 	2 	00080
1340216086 	0 	02520
1340216088 	2 	00079
1340216093 	1 	00000
1340216093 	0 	02023
1340216094 	2 	00080
1340216099 	1 	00000
1340216100 	0 	02651
1340216100 	2 	00079
1340216105 	1 	00000
1340216106 	0 	01930
1340216107 	2 	00079
1340216111 	1 	00000
1340216113 	2 	00079
1340216113 	0 	02515
1340216117 	1 	00000
1340216119 	0 	01970
1340216123 	1 	00000
1340216125 	2 	00095
1340216126 	0 	02563
1340216129 	1 	00000
1340216131 	2 	00095
1340216132 	0 	02043
1340216135 	1 	00000
1340216137 	2 	00079
1340216139 	0 	02582
1340216141 	1 	00000
1340216146 	0 	01945
1340216148 	1 	00000
1340216149 	2 	00079
1340216152 	0 	02545
1340216155 	2 	00079
1340216159 	0 	02695
1340216161 	1 	00000
1340216162 	2 	00079
1340216165 	0 	02527
1340216166 	1 	00000
1340216168 	2 	00079
1340216171 	0 	00204
1340216174 	1 	00000
1340216174 	2 	00079
1340216178 	0 	02596
1340216179 	1 	00000
1340216180 	2 	00095
1340216184 	1 	00000
1340216185 	0 	02554
1340216186 	2 	00078
1340216190 	1 	00000
1340216192 	2 	00078
1340216196 	1 	00000
1340216198 	0 	03685
1340216198 	2 	00078
1340216203 	1 	00000
1340216204 	0 	03693
1340216210 	2 	00078
1340216211 	0 	04133
1340216215 	1 	00000
1340216217 	2 	00079
1340216217 	0 	04067
1340216221 	1 	00000
1340216223 	2 	00078
1340216224 	0 	03874
1340216227 	1 	00000
1340216229 	2 	00078
1340216231 	0 	03778
