UNIXtime	sensor	watts
1340752400 	2 	00001
1340752402 	1 	00000
1340752406 	2 	00001
1340752408 	1 	00000
1340752410 	0 	00103
1340752413 	2 	00000
1340752416 	0 	00104
1340752419 	2 	00000
1340752421 	1 	00000
1340752422 	0 	00103
1340752425 	2 	00000
1340752427 	1 	00000
1340752428 	0 	00103
1340752431 	2 	00000
1340752433 	1 	00000
1340752434 	0 	00103
1340752437 	2 	00001
1340752439 	1 	00000
1340752441 	0 	00104
1340752443 	2 	00000
1340752445 	1 	00000
1340752447 	0 	00104
1340752449 	2 	00000
1340752451 	1 	00000
1340752453 	0 	00104
1340752455 	2 	00000
1340752457 	1 	00000
1340752459 	0 	00104
1340752462 	2 	00000
1340752463 	1 	00000
1340752465 	0 	00104
1340752469 	2 	00000
1340752470 	1 	00000
1340752474 	2 	00000
1340752476 	1 	00000
1340752480 	2 	00000
1340752482 	1 	00000
1340752484 	0 	00103
1340752486 	2 	00001
1340752488 	1 	00000
1340752490 	0 	00104
1340752492 	2 	00000
1340752494 	1 	00000
1340752498 	2 	00000
1340752500 	1 	00000
1340752503 	0 	00103
1340752504 	2 	00001
1340752506 	1 	00000
1340752509 	0 	00103
1340752511 	2 	00000
1340752512 	1 	00000
1340752515 	0 	00104
1340752517 	2 	00001
1340752518 	1 	00000
1340752521 	0 	00103
1340752523 	2 	00001
1340752525 	1 	00000
1340752529 	2 	00000
1340752531 	1 	00000
1340752533 	0 	00104
1340752535 	2 	00001
1340752537 	1 	00000
1340752539 	0 	00104
1340752541 	2 	00000
1340752543 	1 	00000
1340752545 	0 	00103
1340752547 	2 	00000
1340752551 	0 	00104
1340752553 	2 	00000
1340752555 	1 	00000
1340752560 	2 	00000
1340752561 	1 	00000
1340752566 	2 	00000
1340752567 	1 	00000
1340752570 	0 	00103
1340752572 	2 	00001
1340752574 	1 	00000
1340752576 	0 	00103
1340752578 	2 	00000
1340752580 	1 	00000
1340752582 	0 	00103
1340752584 	2 	00001
1340752586 	1 	00000
1340752589 	0 	00103
1340752590 	2 	00000
1340752592 	1 	00000
1340752595 	0 	00103
1340752596 	2 	00000
1340752598 	1 	00000
1340752601 	0 	00103
1340752602 	2 	00000
1340752604 	1 	00000
1340752607 	0 	00103
1340752609 	2 	00000
1340752610 	1 	00000
1340752613 	0 	00103
1340752615 	2 	00000
1340752616 	1 	00000
1340752619 	0 	00103
1340752621 	2 	00000
1340752622 	1 	00000
1340752626 	0 	00103
1340752627 	2 	00000
1340752632 	0 	00103
1340752633 	2 	00000
1340752635 	1 	00000
1340752639 	2 	00001
1340752641 	1 	00000
1340752644 	0 	00103
1340752645 	2 	00000
1340752647 	1 	00000
1340752650 	0 	00104
1340752651 	2 	00000
1340752653 	1 	00000
1340752657 	0 	00103
1340752657 	2 	00001
1340752659 	1 	00000
1340752663 	0 	00103
1340752664 	2 	00001
1340752665 	1 	00000
1340752669 	0 	00103
1340752670 	2 	00001
1340752671 	1 	00000
1340752675 	0 	00103
1340752677 	2 	00001
1340752677 	1 	00000
1340752681 	0 	00104
1340752682 	2 	00000
1340752684 	1 	00000
1340752688 	0 	00103
1340752688 	2 	00000
1340752690 	1 	00000
1340752694 	0 	00103
1340752694 	2 	00000
1340752696 	1 	00000
1340752700 	0 	00104
1340752700 	2 	00000
1340752702 	1 	00000
1340752706 	0 	00103
1340752706 	2 	00000
1340752708 	1 	00000
1340752712 	0 	00103
1340752713 	2 	00000
1340752714 	1 	00000
1340752719 	2 	00000
1340752720 	1 	00000
1340752725 	0 	00103
1340752725 	2 	00001
1340752726 	1 	00000
1340752730 	0 	00103
1340752731 	2 	00000
1340752737 	0 	00103
1340752737 	2 	00001
1340752739 	1 	00000
1340752743 	0 	00103
1340752743 	2 	00000
1340752745 	1 	00000
1340752749 	2 	00001
1340752751 	1 	00000
1340752755 	0 	00103
1340752755 	2 	00000
1340752757 	1 	00000
1340752761 	0 	00103
1340752762 	2 	00001
1340752768 	0 	00102
1340752768 	2 	00000
1340752769 	1 	00000
1340752774 	0 	00104
1340752775 	1 	00000
1340752780 	0 	00103
1340752782 	1 	00000
1340752786 	0 	00103
1340752786 	2 	00000
1340752787 	1 	00000
1340752792 	2 	00000
1340752794 	1 	00000
1340752798 	0 	00103
1340752798 	2 	00000
1340752800 	1 	00000
1340752804 	0 	00103
1340752804 	2 	00001
1340752806 	1 	00000
1340752810 	0 	00103
1340752811 	2 	00000
1340752812 	1 	00000
1340752816 	0 	00103
1340752817 	2 	00000
1340752818 	1 	00000
1340752823 	2 	00000
1340752825 	1 	00000
1340752829 	2 	00001
1340752830 	1 	00000
1340752835 	2 	00000
1340752836 	1 	00000
1340752841 	0 	00103
1340752849 	1 	00000
1340752853 	2 	00000
1340752854 	0 	00103
1340752855 	1 	00000
1340752860 	2 	00000
1340752860 	0 	00103
1340752861 	1 	00000
1340752866 	2 	00000
1340752866 	0 	00104
1340752867 	1 	00000
1340752872 	2 	00001
1340752874 	0 	00103
1340752878 	2 	00000
1340752878 	0 	00104
1340752879 	1 	00000
1340752884 	2 	00000
1340752885 	0 	00104
1340752885 	1 	00000
1340752890 	2 	00000
1340752891 	1 	00000
1340752896 	2 	00001
1340752899 	0 	00104
1340752902 	2 	00001
1340752903 	0 	00104
1340752904 	1 	00000
1340752909 	2 	00000
1340752909 	0 	00103
1340752910 	1 	00000
1340752915 	2 	00001
1340752916 	0 	00104
1340752918 	1 	00000
1340752921 	2 	00000
1340752922 	0 	00104
1340752922 	1 	00000
1340752927 	2 	00001
1340752928 	0 	00103
1340752928 	1 	00000
1340752933 	2 	00000
1340752934 	0 	00103
1340752934 	1 	00000
1340752939 	2 	00000
1340752945 	2 	00001
1340752946 	1 	00000
1340752951 	2 	00000
1340752953 	1 	00000
1340752953 	0 	00102
1340752958 	2 	00001
1340752965 	1 	00000
1340752970 	2 	00000
1340752971 	1 	00000
1340752971 	0 	00103
1340752976 	2 	00001
1340752977 	0 	00102
1340752982 	2 	00000
1340752983 	1 	00000
1340752983 	0 	00103
1340752988 	2 	00000
1340752991 	1 	00000
1340752994 	2 	00001
1340752995 	1 	00000
1340752996 	0 	00104
1340753000 	2 	00000
1340753001 	1 	00000
1340753002 	0 	00104
1340753007 	2 	00001
1340753008 	1 	00000
1340753009 	0 	00103
1340753014 	1 	00000
1340753014 	0 	00103
1340753019 	2 	00000
1340753020 	1 	00000
1340753020 	0 	00104
1340753025 	2 	00000
1340753026 	1 	00000
1340753027 	0 	00104
1340753031 	2 	00001
1340753032 	1 	00000
1340753033 	0 	00104
1340753037 	2 	00000
1340753038 	1 	00000
1340753039 	0 	00103
1340753043 	2 	00000
1340753044 	1 	00000
1340753045 	0 	00102
1340753049 	2 	00000
1340753051 	1 	00000
1340753056 	2 	00001
1340753062 	2 	00000
1340753063 	1 	00000
1340753064 	0 	00103
1340753068 	2 	00001
1340753069 	1 	00000
1340753070 	0 	00103
1340753074 	2 	00001
1340753076 	1 	00000
1340753080 	2 	00000
1340753081 	1 	00000
1340753082 	0 	00103
1340753086 	2 	00000
1340753087 	1 	00000
1340753088 	0 	00103
1340753092 	2 	00000
1340753093 	1 	00000
1340753095 	0 	00102
1340753098 	2 	00000
1340753099 	1 	00000
1340753101 	0 	00104
1340753105 	2 	00001
1340753105 	1 	00000
1340753107 	0 	00103
1340753111 	2 	00000
1340753112 	1 	00000
1340753113 	0 	00103
1340753120 	2 	00000
1340753123 	2 	00000
1340753124 	1 	00000
1340753126 	0 	00103
1340753129 	2 	00000
1340753130 	1 	00000
1340753132 	0 	00103
1340753135 	2 	00000
1340753137 	1 	00000
1340753141 	2 	00000
1340753142 	1 	00000
1340753144 	0 	00103
1340753147 	2 	00000
1340753148 	1 	00000
1340753150 	0 	00102
1340753154 	2 	00001
1340753154 	1 	00000
1340753157 	0 	00103
1340753160 	2 	00000
1340753160 	1 	00000
1340753163 	0 	00103
1340753166 	2 	00000
1340753167 	1 	00000
1340753173 	1 	00000
1340753175 	0 	00103
1340753178 	2 	00001
1340753179 	1 	00000
1340753181 	0 	00103
1340753184 	2 	00000
1340753185 	1 	00000
1340753187 	0 	00103
1340753190 	2 	00000
1340753193 	0 	00103
1340753196 	2 	00001
1340753197 	1 	00000
1340753203 	2 	00001
1340753205 	1 	00000
1340753205 	0 	00103
1340753209 	2 	00001
1340753209 	1 	00000
1340753211 	0 	00103
1340753215 	2 	00000
1340753215 	1 	00000
1340753218 	0 	00102
1340753221 	2 	00000
1340753224 	0 	00103
1340753227 	2 	00000
1340753228 	1 	00000
1340753230 	0 	00103
1340753233 	2 	00000
1340753234 	1 	00000
1340753236 	0 	00103
1340753239 	2 	00001
1340753240 	1 	00000
1340753242 	0 	00104
1340753245 	2 	00000
1340753247 	1 	00000
1340753248 	0 	00103
1340753252 	2 	00001
1340753252 	1 	00000
1340753254 	0 	00109
1340753258 	2 	00000
1340753258 	1 	00000
1340753264 	2 	00000
1340753264 	1 	00000
1340753266 	0 	00103
1340753270 	2 	00001
1340753272 	0 	00103
1340753277 	1 	00000
1340753278 	0 	00103
1340753282 	2 	00000
1340753283 	1 	00000
1340753285 	0 	00102
1340753288 	2 	00001
1340753289 	1 	00000
1340753294 	2 	00000
1340753295 	1 	00000
1340753297 	0 	00103
1340753301 	2 	00000
1340753301 	1 	00000
1340753303 	0 	00103
1340753307 	2 	00000
1340753309 	1 	00000
1340753313 	2 	00001
1340753313 	1 	00000
1340753319 	2 	00001
1340753319 	1 	00000
1340753321 	0 	00102
1340753325 	2 	00001
1340753327 	0 	00103
1340753331 	2 	00000
1340753333 	1 	00000
1340753334 	0 	00103
1340753337 	2 	00000
1340753338 	1 	00000
1340753340 	0 	00103
1340753343 	2 	00000
1340753344 	1 	00000
1340753350 	2 	00000
1340753350 	1 	00000
1340753352 	0 	00103
1340753356 	2 	00001
1340753356 	1 	00000
1340753358 	0 	00103
1340753362 	2 	00000
1340753362 	1 	00000
1340753365 	0 	00103
1340753368 	2 	00000
1340753368 	1 	00000
1340753371 	0 	00102
1340753374 	2 	00000
1340753374 	1 	00000
1340753377 	0 	00102
1340753380 	2 	00000
1340753381 	1 	00000
1340753383 	0 	00102
1340753386 	2 	00001
1340753387 	1 	00000
1340753389 	0 	00103
1340753392 	2 	00001
1340753394 	1 	00000
1340753396 	0 	00103
1340753399 	2 	00000
1340753399 	1 	00000
1340753402 	0 	00103
1340753405 	2 	00001
1340753408 	0 	00103
1340753411 	2 	00000
1340753411 	1 	00000
1340753414 	0 	00103
1340753417 	2 	00001
1340753417 	1 	00000
1340753420 	0 	00102
1340753423 	2 	00000
1340753423 	1 	00000
1340753426 	0 	00103
1340753429 	2 	00000
1340753429 	1 	00000
1340753432 	0 	00103
1340753435 	2 	00000
1340753437 	1 	00000
1340753438 	0 	00103
1340753441 	2 	00000
1340753442 	1 	00000
1340753445 	0 	00103
1340753448 	1 	00000
1340753451 	0 	00103
1340753454 	2 	00001
1340753454 	1 	00000
1340753460 	2 	00001
1340753460 	1 	00000
1340753463 	0 	00103
1340753466 	2 	00001
1340753466 	1 	00000
1340753469 	0 	00103
1340753472 	2 	00001
1340753476 	0 	00103
1340753478 	2 	00001
1340753480 	1 	00000
1340753482 	0 	00102
1340753484 	2 	00000
1340753484 	1 	00000
1340753488 	0 	00103
1340753490 	2 	00001
1340753491 	1 	00000
1340753494 	0 	00102
1340753497 	2 	00000
1340753497 	1 	00000
1340753500 	0 	00103
1340753503 	2 	00001
1340753503 	1 	00000
1340753509 	2 	00001
1340753509 	1 	00000
1340753513 	0 	00103
1340753515 	2 	00000
1340753515 	1 	00000
1340753519 	0 	00103
1340753521 	2 	00001
1340753523 	1 	00000
1340753527 	2 	00000
1340753527 	1 	00000
1340753533 	2 	00001
1340753533 	1 	00000
1340753537 	0 	00102
1340753539 	2 	00001
1340753546 	2 	00001
1340753547 	1 	00000
1340753549 	0 	00101
1340753552 	1 	00000
1340753555 	0 	00102
1340753561 	0 	00102
1340753567 	0 	00102
1340753570 	1 	00000
1340753576 	1 	00000
1340753580 	0 	00102
1340753582 	1 	00000
1340753586 	0 	00102
1340753588 	1 	00000
1340753592 	0 	00102
1340753594 	1 	00000
1340753598 	0 	00102
1340753601 	1 	00000
1340753601 	2 	00000
1340753607 	1 	00000
1340753607 	2 	00001
1340753610 	0 	00102
1340753613 	1 	00000
1340753615 	2 	00001
1340753616 	0 	00101
1340753619 	2 	00000
1340753623 	0 	00102
1340753625 	1 	00000
1340753625 	2 	00001
1340753631 	1 	00000
1340753631 	2 	00000
1340753635 	0 	00101
1340753637 	1 	00000
1340753637 	2 	00000
1340753643 	1 	00000
1340753644 	2 	00000
1340753647 	0 	00102
1340753650 	1 	00000
1340753650 	2 	00000
1340753653 	0 	00102
1340753656 	1 	00000
1340753658 	2 	00001
1340753662 	1 	00000
1340753662 	2 	00000
1340753666 	0 	00101
1340753668 	1 	00000
1340753668 	2 	00001
1340753672 	0 	00102
1340753674 	1 	00000
1340753674 	2 	00000
1340753678 	0 	00102
1340753680 	1 	00000
1340753680 	2 	00001
1340753684 	0 	00102
1340753686 	1 	00000
1340753686 	2 	00000
1340753692 	1 	00000
1340753693 	2 	00000
1340753697 	0 	00101
1340753698 	1 	00000
1340753705 	2 	00000
1340753709 	0 	00102
1340753711 	1 	00000
1340753711 	2 	00000
1340753715 	0 	00102
1340753717 	1 	00000
1340753717 	2 	00000
1340753721 	0 	00101
1340753723 	1 	00000
1340753723 	2 	00001
1340753727 	0 	00101
1340753729 	1 	00000
1340753729 	2 	00000
1340753734 	0 	00102
1340753735 	1 	00000
1340753735 	2 	00001
1340753740 	0 	00101
1340753741 	1 	00000
1340753742 	2 	00000
1340753747 	1 	00000
1340753749 	2 	00001
1340753752 	0 	00102
1340753758 	0 	00102
1340753760 	1 	00000
1340753760 	2 	00001
1340753764 	0 	00101
1340753766 	1 	00000
1340753766 	2 	00000
1340753770 	0 	00101
1340753772 	1 	00000
1340753776 	0 	00101
1340753778 	1 	00000
1340753778 	2 	00000
1340753783 	0 	00102
1340753784 	1 	00000
1340753784 	2 	00000
1340753789 	0 	00102
1340753790 	1 	00000
1340753793 	2 	00000
1340753795 	0 	00102
1340753796 	1 	00000
1340753797 	2 	00000
1340753802 	1 	00000
1340753803 	2 	00000
1340753807 	0 	00102
1340753808 	1 	00000
1340753809 	2 	00001
1340753815 	1 	00000
1340753815 	2 	00000
1340753820 	0 	00101
1340753821 	1 	00000
1340753821 	2 	00001
1340753826 	0 	00101
1340753827 	1 	00000
1340753827 	2 	00001
1340753832 	0 	00102
1340753833 	2 	01585
1340753838 	0 	00168
1340753839 	1 	00000
1340753839 	2 	00093
1340753844 	0 	00165
1340753845 	1 	00000
1340753846 	2 	00092
1340753850 	0 	00165
1340753851 	1 	00000
1340753852 	2 	00090
1340753856 	0 	00163
1340753859 	1 	00000
1340753863 	0 	00163
1340753863 	1 	00000
1340753864 	2 	00087
1340753869 	0 	00163
1340753870 	1 	00000
1340753870 	2 	00087
1340753875 	0 	00163
1340753876 	1 	00000
1340753878 	2 	00085
1340753881 	0 	00160
1340753882 	1 	00000
1340753882 	2 	00085
1340753887 	0 	00159
1340753888 	1 	00000
1340753888 	2 	00085
1340753893 	0 	00159
1340753894 	1 	00000
1340753895 	2 	00082
1340753900 	1 	00000
1340753901 	2 	00081
1340753906 	0 	00157
1340753906 	1 	00000
1340753907 	2 	00081
1340753912 	0 	00159
1340753913 	2 	00081
1340753918 	0 	00157
1340753919 	1 	00000
1340753919 	2 	00081
1340753924 	0 	00159
1340753925 	1 	00000
1340753925 	2 	00081
1340753931 	0 	00159
1340753931 	1 	00000
1340753931 	2 	00082
1340753936 	0 	00159
1340753937 	1 	00000
1340753937 	2 	00082
1340753943 	0 	00159
1340753946 	1 	00000
1340753949 	1 	00000
1340753950 	2 	00083
1340753955 	1 	00000
1340753956 	2 	00083
1340753961 	0 	00159
1340753961 	1 	00000
1340753963 	2 	00083
1340753967 	0 	00159
1340753967 	1 	00000
1340753968 	2 	00083
1340753974 	1 	00000
1340753974 	2 	00083
1340753979 	0 	00160
1340753980 	1 	00000
1340753980 	2 	00083
1340753985 	0 	00159
1340753986 	1 	00000
1340753991 	0 	00159
1340753992 	1 	00000
1340753993 	2 	00083
1340753997 	0 	00159
1340753998 	1 	00000
1340753999 	2 	00083
1340754004 	0 	00159
1340754006 	1 	00000
1340754010 	0 	00159
1340754010 	1 	00000
1340754011 	2 	00083
1340754016 	0 	00159
1340754016 	1 	00000
1340754017 	2 	00083
1340754022 	0 	00158
1340754022 	1 	00000
1340754025 	2 	00083
1340754028 	0 	00159
1340754029 	1 	00000
1340754029 	2 	00083
1340754035 	1 	00000
1340754035 	2 	00082
1340754041 	0 	00159
1340754041 	1 	00000
1340754042 	2 	00082
1340754047 	0 	00158
1340754048 	2 	00083
1340754053 	0 	00159
1340754054 	2 	00083
1340754059 	1 	00000
1340754060 	2 	00082
1340754065 	1 	00000
1340754065 	0 	00159
1340754066 	2 	00082
1340754073 	0 	00159
1340754077 	1 	00000
1340754078 	2 	00084
1340754084 	1 	00000
1340754084 	0 	00159
1340754084 	2 	00084
1340754090 	1 	00000
1340754091 	2 	00085
1340754096 	1 	00000
1340754098 	0 	00163
1340754102 	1 	00000
1340754102 	0 	00162
1340754103 	2 	00086
1340754108 	1 	00000
1340754108 	0 	00161
1340754109 	2 	00087
1340754114 	1 	00000
1340754114 	0 	00163
1340754116 	2 	00087
1340754120 	1 	00000
1340754121 	0 	00164
1340754121 	2 	00089
1340754127 	0 	00164
1340754127 	2 	00089
1340754133 	1 	00000
1340754133 	0 	00165
1340754133 	2 	00088
1340754139 	1 	00000
1340754139 	0 	00165
1340754140 	2 	00088
1340754145 	1 	00000
1340754146 	2 	00089
1340754151 	1 	00000
1340754152 	0 	00162
1340754152 	2 	00086
1340754157 	1 	00000
1340754159 	0 	00162
1340754163 	1 	00000
1340754164 	0 	00161
1340754164 	2 	00086
1340754169 	1 	00000
1340754170 	0 	00162
1340754175 	1 	00000
1340754182 	2 	00086
1340754183 	0 	00162
1340754188 	1 	00000
1340754189 	2 	00086
1340754189 	0 	00161
1340754194 	1 	00000
1340754195 	2 	00086
1340754195 	0 	00161
1340754200 	1 	00000
1340754207 	0 	00160
1340754207 	2 	00086
1340754212 	1 	00000
1340754214 	0 	00162
1340754218 	1 	00000
1340754219 	0 	00163
1340754219 	2 	00086
1340754224 	1 	00000
1340754225 	0 	00163
1340754225 	2 	00086
1340754230 	1 	00000
1340754231 	2 	00087
1340754236 	1 	00000
1340754244 	0 	00161
1340754244 	2 	00087
1340754244 	0 	00162
1340754249 	1 	00000
1340754250 	2 	00086
1340754250 	0 	00162
1340754255 	1 	00000
1340754256 	2 	00086
1340754256 	0 	00161
1340754261 	1 	00000
1340754267 	1 	00000
1340754268 	2 	00086
1340754268 	0 	00162
1340754273 	1 	00000
1340754274 	2 	00087
1340754275 	0 	00163
1340754279 	1 	00000
1340754281 	0 	00160
1340754285 	1 	00000
1340754287 	2 	00087
1340754287 	0 	00162
1340754291 	1 	00000
1340754293 	0 	00163
1340754293 	2 	00087
1340754298 	1 	00000
1340754299 	0 	00161
1340754300 	2 	00087
1340754304 	1 	00000
1340754305 	0 	00163
1340754305 	2 	00086
1340754310 	1 	00000
1340754311 	0 	00163
1340754311 	2 	00086
1340754316 	1 	00000
1340754317 	0 	00162
1340754317 	2 	00087
1340754322 	1 	00000
1340754323 	0 	00161
1340754323 	2 	00086
1340754328 	1 	00000
1340754329 	0 	00160
1340754329 	2 	00086
1340754334 	1 	00000
1340754336 	0 	00161
1340754336 	2 	00087
1340754342 	0 	00163
1340754346 	1 	00000
1340754348 	0 	00163
1340754353 	1 	00000
1340754354 	2 	00086
1340754354 	0 	00163
1340754359 	1 	00000
1340754360 	2 	00086
1340754360 	0 	00162
1340754365 	1 	00000
1340754367 	2 	00086
1340754371 	1 	00000
1340754372 	2 	00086
1340754373 	0 	00162
1340754377 	1 	00000
1340754378 	2 	00086
1340754379 	0 	00162
1340754383 	1 	00000
1340754385 	2 	00086
1340754387 	0 	00163
1340754389 	1 	00000
1340754391 	2 	00086
1340754391 	0 	00162
1340754395 	1 	00000
1340754397 	2 	00085
1340754402 	1 	00000
1340754403 	2 	00085
1340754404 	0 	00161
1340754408 	1 	00000
1340754410 	2 	00086
1340754410 	0 	00163
1340754414 	1 	00000
1340754415 	2 	00085
1340754416 	0 	00162
1340754421 	2 	00085
1340754422 	0 	00160
1340754426 	1 	00000
1340754427 	2 	00085
1340754429 	0 	00160
1340754432 	1 	00000
1340754434 	2 	00085
1340754435 	0 	00161
1340754438 	1 	00000
1340754440 	2 	00085
1340754441 	0 	00161
1340754444 	1 	00000
1340754446 	2 	00084
1340754447 	0 	00159
1340754450 	1 	00000
1340754452 	2 	00084
1340754453 	0 	00162
1340754457 	1 	00000
1340754458 	2 	00084
1340754459 	0 	00160
1340754463 	1 	00000
1340754464 	2 	00084
1340754469 	1 	00000
1340754471 	2 	00084
1340754471 	0 	00160
1340754475 	1 	00000
1340754476 	2 	00083
1340754477 	0 	00159
1340754481 	1 	00000
1340754483 	2 	00084
1340754483 	0 	00161
1340754487 	1 	00000
1340754489 	2 	00084
1340754491 	0 	00159
1340754493 	1 	00000
1340754495 	2 	00084
1340754496 	0 	00159
1340754499 	1 	00000
1340754501 	2 	00083
1340754502 	0 	00160
1340754505 	1 	00000
1340754507 	2 	00084
1340754508 	0 	00160
1340754512 	1 	00000
1340754513 	2 	00083
1340754514 	0 	00159
1340754518 	1 	00000
1340754519 	2 	00083
1340754524 	1 	00000
1340754525 	2 	00083
1340754526 	0 	00160
1340754530 	1 	00000
1340754537 	2 	00083
1340754538 	2 	00083
1340754538 	0 	00160
1340754542 	1 	00000
1340754544 	2 	00083
1340754545 	0 	00159
1340754548 	1 	00000
1340754550 	2 	00083
1340754556 	2 	00083
1340754557 	0 	00159
1340754560 	1 	00000
1340754562 	2 	00083
1340754563 	0 	00159
1340754567 	1 	00000
1340754568 	2 	00082
1340754569 	0 	00158
1340754573 	1 	00000
1340754574 	2 	00083
1340754577 	0 	00159
1340754579 	1 	00000
1340754581 	2 	00083
1340754581 	0 	00159
1340754585 	1 	00000
1340754587 	2 	00082
1340754587 	0 	00161
1340754591 	1 	00000
1340754593 	2 	00083
1340754594 	0 	00160
1340754597 	1 	00000
1340754603 	1 	00000
1340754605 	2 	00082
1340754606 	0 	00161
1340754609 	1 	00000
1340754611 	2 	00082
1340754612 	0 	00159
1340754615 	1 	00000
1340754618 	2 	00082
1340754618 	0 	00160
1340754622 	1 	00000
1340754623 	2 	00082
1340754624 	0 	00159
1340754628 	1 	00000
1340754630 	2 	00083
1340754631 	0 	00160
1340754636 	2 	00082
1340754640 	1 	00000
1340754642 	2 	00082
1340754643 	0 	00159
1340754646 	1 	00000
1340754648 	2 	00082
1340754649 	0 	00159
1340754652 	1 	00000
1340754654 	2 	00082
1340754655 	0 	00158
1340754658 	1 	00000
1340754661 	2 	00082
1340754662 	0 	00161
1340754664 	1 	00000
1340754666 	2 	00082
1340754668 	0 	00160
1340754671 	1 	00000
1340754672 	2 	00082
1340754674 	0 	00159
1340754677 	1 	00000
1340754679 	2 	00082
1340754681 	0 	00160
1340754683 	1 	00000
1340754685 	2 	00082
1340754686 	0 	00159
1340754689 	1 	00000
1340754691 	2 	00082
1340754693 	0 	00160
